TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,P_emaildomain,R_emaildomain,C1,C2,C5,C11,C13,C14,D1,D2,M1,M2,M3,M4,V11,V15,V29,V35,V45,V53,V62,V75,V87,V94,V100,V200,V300
2987436,1,94835,44.49,C,6441,194.0,150.0,mastercard,166.0,credit,299.0,87.0,anonymous.com,anonymous.com,1,1,0,1,6,3,143,59.0,T,F,T,M1,0.6263,0.0,,0.8369,1.0268,2.2093,2.0,0.0,0.8755,0.0,6.2214,4.2801,0.9262
2987437,0,94869,15.23,W,10822,194.0,150.0,visa,226.0,debit,325.0,,gmail.com,nan,2,4,0,5,4,3,53,,T,T,T,nan,0.2969,0.0,0.0,1.2118,1.6992,0.8397,0.0,0.0,1.2281,0.0,15.1637,13.4001,0.1188
2987438,0,94894,38.75,W,8381,321.0,150.0,visa,137.0,credit,,87.0,aol.com,gmail.com,2,3,2,2,6,2,89,,T,nan,T,M2,0.4794,0.0,0.0,1.0134,0.221,1.2434,0.0,1.0,0.811,,7.8855,7.2636,1.6524
2987439,0,94896,39.5,W,13863,111.0,150.0,visa,226.0,credit,,87.0,yahoo.com,nan,1,2,1,2,5,3,48,10.0,T,T,nan,nan,0.6288,0.0,1.0,0.321,1.6682,0.1072,0.0,,1.2005,0.0,1.6562,1.2915,2.1175
2987440,0,94897,17.0,W,6184,194.0,185.0,visa,137.0,debit,204.0,87.0,gmail.com,gmail.com,3,1,1,3,4,2,127,18.0,nan,T,T,M2,0.306,0.0,0.0,0.7177,0.9863,1.0451,0.0,0.0,1.1677,,3.0357,1.9759,4.5111
2987441,0,94984,40.36,W,17653,,150.0,visa,226.0,debit,204.0,87.0,anonymous.com,yahoo.com,2,3,0,2,2,3,37,11.0,T,T,F,M0,0.4559,0.0,,0.5282,1.788,0.9461,0.0,0.0,0.8627,0.0,10.5838,8.4901,1.5974
2987442,0,94993,18.04,W,10315,,150.0,visa,226.0,debit,204.0,87.0,yahoo.com,gmail.com,4,4,0,1,5,1,40,13.0,T,F,F,nan,0.5609,0.0,0.0,0.5786,2.0154,0.4707,0.0,0.0,0.7096,0.0,12.0668,3.9299,2.4876
2987443,1,95002,22.1,W,5533,111.0,185.0,visa,219.0,debit,330.0,87.0,gmail.com,nan,1,1,0,3,5,2,175,7.0,nan,T,T,M2,0.6545,0.0,,0.8253,1.8969,0.8296,1.0,0.0,0.8343,1.0,37.0697,0.0566,0.9935
2987444,0,95036,16.67,W,18426,,150.0,visa,219.0,debit,299.0,87.0,gmail.com,hotmail.com,3,1,0,1,3,4,19,0.0,T,nan,T,nan,0.5846,0.0,0.0,1.3247,1.0503,0.7436,0.0,0.0,0.7405,0.0,7.784,1.3411,1.2811
2987445,0,95095,7.9,W,15560,111.0,150.0,visa,137.0,debit,325.0,87.0,gmail.com,nan,2,2,1,3,4,3,50,14.0,F,T,nan,nan,0.6456,0.0,0.0,0.5364,2.3185,0.9749,0.0,0.0,0.6057,0.0,13.7435,1.6028,0.9651
2987446,0,95180,38.31,W,2641,360.0,150.0,american express,166.0,debit,325.0,87.0,gmail.com,nan,1,5,0,1,2,2,85,14.0,T,F,nan,M2,0.1174,,,0.2745,0.8625,0.6735,0.0,0.0,0.7498,0.0,12.9364,5.0265,0.7613
2987447,0,95208,59.46,W,16925,,150.0,mastercard,226.0,debit,330.0,,yahoo.com,nan,2,4,0,1,4,2,14,,T,F,nan,M0,0.0588,0.0,0.0,0.2647,1.2584,0.9829,0.0,2.0,1.0615,0.0,3.2289,2.4956,0.899
2987448,0,95217,55.42,W,11633,225.0,150.0,visa,137.0,credit,,87.0,anonymous.com,gmail.com,2,2,0,1,5,2,94,14.0,T,T,F,nan,0.4824,0.0,0.0,0.553,1.3086,0.5091,0.0,0.0,0.7375,0.0,12.1734,6.4139,1.8325
2987449,0,95219,75.18,W,4297,555.0,150.0,mastercard,226.0,debit,330.0,87.0,gmail.com,yahoo.com,1,2,0,1,4,3,46,,T,T,F,M0,0.7384,0.0,0.0,0.5345,0.6083,1.131,1.0,1.0,0.6889,0.0,0.1549,0.4336,1.7183
2987450,1,95249,45.8,W,18767,490.0,150.0,visa,226.0,debit,441.0,87.0,anonymous.com,anonymous.com,4,1,0,4,3,2,24,,nan,T,nan,nan,0.4194,0.0,1.0,0.4663,1.3273,0.1107,0.0,,1.2174,0.0,9.136,6.4146,0.6913
2987451,0,95266,19.44,W,4996,194.0,150.0,visa,166.0,debit,204.0,87.0,hotmail.com,nan,2,2,1,3,2,1,5,19.0,F,T,nan,M1,0.3031,0.0,1.0,0.8292,1.4364,0.9441,0.0,0.0,1.0898,1.0,36.7287,0.3116,0.8439
2987452,0,95277,76.68,R,1014,555.0,150.0,visa,102.0,debit,325.0,87.0,yahoo.com,gmail.com,3,1,1,1,1,3,82,13.0,T,T,T,M2,0.0802,0.0,0.0,0.7457,1.1706,0.4218,0.0,0.0,0.4386,0.0,15.0305,1.7323,1.2431
2987453,1,95324,8.52,W,15895,194.0,150.0,visa,,debit,,87.0,anonymous.com,nan,2,2,2,2,5,2,355,,nan,F,F,nan,0.5141,0.0,0.0,1.1245,0.6101,1.222,0.0,0.0,1.2347,0.0,10.6474,24.2067,0.2301
2987454,0,95326,13.45,W,2674,,150.0,mastercard,226.0,debit,,87.0,gmail.com,gmail.com,3,3,1,1,3,4,148,,nan,T,T,nan,0.1978,0.0,0.0,0.2676,0.9449,0.6061,0.0,0.0,1.0497,0.0,6.007,13.0708,1.1915
2987455,0,95340,12.63,W,6099,555.0,150.0,american express,137.0,debit,299.0,87.0,gmail.com,nan,2,2,0,1,7,1,50,,nan,T,nan,M1,0.3563,0.0,1.0,0.714,2.5326,1.0669,0.0,0.0,1.4482,0.0,11.8888,1.4381,4.9518
2987456,0,95340,97.52,C,18864,490.0,150.0,visa,,debit,330.0,87.0,gmail.com,aol.com,2,2,0,2,3,2,21,21.0,T,nan,nan,nan,0.3801,0.0,1.0,0.7832,0.6702,1.002,1.0,0.0,0.81,0.0,5.6666,3.8692,1.2941
2987457,0,95353,85.01,W,8363,225.0,150.0,visa,219.0,debit,325.0,87.0,anonymous.com,nan,3,1,0,1,1,2,138,2.0,T,T,T,M0,0.0836,0.0,0.0,0.5811,0.7724,0.719,0.0,0.0,1.2361,0.0,13.1276,0.0035,4.3395
2987458,0,95354,53.91,W,6957,360.0,150.0,visa,226.0,debit,299.0,87.0,anonymous.com,nan,2,2,1,1,8,6,199,45.0,nan,nan,T,nan,0.4379,0.0,,0.1083,0.6236,-0.1663,0.0,0.0,1.0538,1.0,12.574,13.6159,1.538
2987459,0,95356,96.73,W,5210,360.0,150.0,visa,226.0,debit,299.0,87.0,outlook.com,nan,3,2,0,1,2,4,42,4.0,nan,T,F,M0,0.8781,1.0,0.0,1.6058,0.9295,0.9671,1.0,0.0,0.9448,0.0,4.5534,4.5391,0.111
2987460,0,95359,13.75,W,16776,111.0,150.0,mastercard,226.0,debit,325.0,87.0,yahoo.com,nan,1,4,0,1,1,4,6,,nan,T,T,nan,0.9488,0.0,0.0,1.3663,1.2891,0.4835,0.0,0.0,0.7722,0.0,0.8455,1.8487,1.4913
2987461,0,95380,46.93,W,18359,111.0,150.0,visa,117.0,debit,299.0,,gmail.com,nan,2,3,0,2,5,2,96,3.0,T,nan,T,M2,0.8228,0.0,0.0,-0.3572,0.8027,0.476,0.0,0.0,1.2912,0.0,8.5205,2.2714,1.4386
2987462,0,95407,29.22,W,19069,225.0,185.0,visa,102.0,debit,330.0,87.0,anonymous.com,nan,1,3,0,1,6,1,9,,nan,F,T,nan,0.2974,0.0,0.0,0.7806,0.7658,0.6221,0.0,,0.6511,,28.6806,6.7443,0.2132
2987463,0,95425,77.24,C,3083,555.0,150.0,mastercard,,credit,325.0,87.0,gmail.com,nan,1,5,2,1,3,6,19,12.0,nan,T,T,nan,0.8753,0.0,0.0,0.8808,1.064,1.0346,1.0,0.0,0.8816,0.0,2.7355,10.7564,1.8817
2987464,0,95490,29.51,C,19070,,150.0,visa,226.0,credit,325.0,87.0,hotmail.com,nan,1,5,0,1,2,4,0,12.0,T,T,T,nan,0.4339,0.0,,1.1284,2.9023,0.7938,0.0,0.0,1.3152,0.0,1.3517,4.0162,0.2913
2987465,0,95500,22.53,W,5158,490.0,150.0,american express,166.0,credit,325.0,87.0,gmail.com,nan,4,1,0,3,4,2,30,17.0,T,T,T,nan,0.2888,0.0,1.0,2.0598,1.588,0.8776,1.0,0.0,1.1503,0.0,3.0507,6.782,2.6945
2987466,0,95506,56.88,W,17571,,150.0,visa,226.0,debit,441.0,87.0,gmail.com,nan,2,2,0,2,3,1,143,13.0,F,F,nan,M0,0.4155,,0.0,0.5309,0.4508,1.1931,0.0,0.0,0.8177,0.0,7.9453,2.374,0.9465
2987467,1,95547,79.53,W,3782,225.0,150.0,visa,219.0,debit,330.0,87.0,gmail.com,nan,1,1,0,1,3,4,171,6.0,F,nan,nan,M0,0.6491,0.0,0.0,1.2967,1.1657,0.8806,0.0,0.0,0.633,1.0,12.7969,7.3589,0.6148
2987468,0,95552,16.97,C,5100,321.0,150.0,visa,226.0,debit,204.0,87.0,nan,nan,3,1,0,2,4,3,295,38.0,T,nan,nan,M1,0.3383,,0.0,0.7165,1.0052,1.4245,1.0,0.0,1.2134,0.0,28.1827,15.1372,2.2608
2987469,0,95618,31.15,W,12701,360.0,150.0,visa,166.0,credit,299.0,87.0,yahoo.com,hotmail.com,2,1,1,3,1,1,173,12.0,T,T,T,nan,0.5277,0.0,1.0,0.9389,1.5544,1.187,0.0,,0.9018,,0.6036,1.1521,2.3802
2987470,0,95618,11.49,R,16525,,150.0,mastercard,226.0,credit,299.0,87.0,gmail.com,nan,2,1,1,1,5,3,23,,T,F,T,nan,0.3407,0.0,0.0,0.573,1.5482,0.1915,0.0,0.0,1.3352,0.0,0.7242,25.4253,0.0588
2987471,0,95688,2.72,W,19456,225.0,150.0,visa,226.0,debit,441.0,87.0,gmail.com,yahoo.com,2,2,0,2,2,3,74,2.0,T,nan,T,M0,0.8108,0.0,0.0,1.6396,1.8327,0.3016,0.0,,1.1072,0.0,2.1109,2.1352,0.9525
2987472,0,95689,40.47,W,1097,321.0,150.0,mastercard,219.0,debit,299.0,87.0,gmail.com,nan,2,2,1,2,1,2,88,6.0,T,T,F,nan,0.6034,,0.0,1.3808,0.2186,0.5548,0.0,1.0,1.4352,0.0,8.0941,9.3279,0.4471
2987473,0,95734,60.88,C,10483,,150.0,visa,226.0,debit,,,gmail.com,nan,2,2,0,2,4,3,13,22.0,T,T,T,M0,0.3841,0.0,0.0,2.0116,1.0028,1.2054,1.0,0.0,0.7048,0.0,2.4233,1.0995,1.3084
2987474,0,95749,43.04,W,4464,111.0,150.0,mastercard,226.0,debit,299.0,87.0,gmail.com,nan,3,1,0,1,7,1,57,,T,nan,nan,M0,0.3315,0.0,0.0,1.6659,1.5399,0.9363,0.0,0.0,1.0769,0.0,13.318,15.2596,2.5147
2987475,1,95848,4.71,W,2787,360.0,,american express,226.0,credit,299.0,,anonymous.com,nan,3,2,0,2,2,3,36,,nan,T,nan,M0,0.6748,0.0,0.0,1.3307,1.3193,1.2021,0.0,,1.3083,0.0,18.885,8.7397,1.4325
2987476,1,95849,23.32,W,8763,321.0,150.0,visa,166.0,debit,325.0,87.0,anonymous.com,nan,4,2,1,1,3,2,139,10.0,nan,F,T,M0,0.6142,0.0,0.0,1.2134,1.5638,0.4943,0.0,0.0,1.3846,0.0,4.8271,3.3971,0.0774
2987477,0,95865,3.6,W,1683,111.0,150.0,visa,137.0,debit,204.0,87.0,nan,yahoo.com,2,3,1,1,3,3,8,23.0,nan,T,T,nan,0.3713,0.0,0.0,0.5763,1.7103,0.5769,0.0,0.0,1.2687,0.0,8.083,2.4205,2.784
2987478,0,95935,130.28,W,17092,321.0,150.0,mastercard,226.0,credit,,87.0,gmail.com,nan,4,2,0,2,5,1,32,20.0,T,F,nan,M1,0.346,0.0,0.0,0.4853,1.7751,0.1555,0.0,1.0,0.471,1.0,1.5715,2.1656,0.1699
2987479,0,95950,11.18,W,2132,555.0,150.0,visa,219.0,debit,,87.0,hotmail.com,gmail.com,2,2,1,2,3,4,10,,T,nan,F,nan,0.0672,0.0,1.0,0.5321,0.6224,0.9484,0.0,0.0,1.4048,0.0,35.7187,1.9758,0.7582
2987480,0,95970,116.21,W,13314,,150.0,mastercard,226.0,debit,299.0,87.0,gmail.com,nan,3,3,0,1,5,1,62,,T,T,nan,M1,0.5198,0.0,1.0,1.568,1.5015,1.3323,0.0,0.0,1.9133,0.0,0.1868,5.1443,2.0456
2987481,0,95994,85.27,R,6877,321.0,150.0,visa,226.0,debit,299.0,87.0,gmail.com,nan,4,3,1,4,1,2,20,6.0,nan,T,F,M1,0.5769,0.0,0.0,0.1702,2.8006,0.7613,0.0,0.0,0.7186,0.0,1.0236,0.3657,2.0956
2987482,0,96006,13.46,R,14068,,150.0,mastercard,226.0,debit,330.0,,gmail.com,gmail.com,2,2,0,4,3,1,11,4.0,T,T,nan,nan,0.3272,0.0,0.0,1.1197,1.5601,0.5253,0.0,0.0,0.85,0.0,0.2858,11.2596,1.046
2987483,0,96025,10.67,W,15633,,150.0,visa,102.0,debit,299.0,87.0,nan,nan,1,2,1,3,2,3,107,,nan,T,T,M1,0.371,0.0,1.0,0.9005,1.8729,1.2541,0.0,0.0,0.8373,0.0,18.3056,16.4852,2.7509
2987484,0,96043,47.01,W,16758,111.0,150.0,mastercard,226.0,debit,,87.0,nan,yahoo.com,4,1,0,4,4,2,186,1.0,F,F,F,M1,0.7937,0.0,0.0,0.7356,1.0226,1.2363,1.0,0.0,1.7056,0.0,4.6644,2.1438,4.1032
2987485,0,96089,14.23,W,18425,225.0,150.0,visa,226.0,debit,330.0,87.0,hotmail.com,gmail.com,2,5,0,3,4,1,22,9.0,T,T,nan,nan,0.4896,0.0,0.0,1.4688,2.3929,1.0864,0.0,0.0,1.0426,0.0,52.3482,1.4946,2.5136
2987486,0,96090,36.69,W,12057,490.0,150.0,mastercard,226.0,debit,330.0,87.0,gmail.com,yahoo.com,4,3,1,1,3,1,13,16.0,T,nan,nan,nan,0.5186,0.0,0.0,1.5667,1.4095,0.2419,0.0,,0.671,0.0,1.8443,2.3171,5.9646
2987487,0,96097,20.43,W,1854,194.0,150.0,visa,166.0,debit,325.0,87.0,hotmail.com,nan,4,1,1,3,3,1,107,6.0,nan,F,T,nan,0.2537,0.0,0.0,1.0762,1.0221,0.8807,0.0,0.0,1.6614,0.0,0.3047,2.03,0.1142
2987488,0,96157,5.58,R,6738,321.0,150.0,visa,226.0,credit,299.0,87.0,yahoo.com,nan,3,2,0,3,1,1,4,,T,T,T,M2,0.3567,,0.0,1.2037,0.9896,1.0042,0.0,0.0,1.0691,0.0,1.8144,4.9518,0.7993
2987489,0,96201,3.56,S,3026,225.0,150.0,mastercard,166.0,debit,330.0,87.0,gmail.com,nan,3,1,2,3,1,1,27,16.0,F,nan,nan,M0,0.5631,1.0,1.0,0.3535,0.67,0.3425,0.0,1.0,0.5888,0.0,28.0599,18.0712,4.5616
2987490,0,96213,41.54,W,6365,111.0,150.0,mastercard,137.0,debit,,87.0,gmail.com,yahoo.com,3,2,0,4,6,4,36,1.0,T,nan,nan,M0,0.6357,0.0,1.0,0.8613,1.1557,0.5909,0.0,0.0,1.2157,0.0,14.4048,2.2187,2.0196
2987491,0,96233,18.89,W,3550,321.0,150.0,american express,226.0,debit,441.0,87.0,anonymous.com,gmail.com,3,3,0,1,3,4,252,,T,nan,F,nan,0.5913,0.0,0.0,1.8534,0.9425,1.0592,0.0,1.0,0.9424,0.0,13.71,3.1331,8.1447
2987492,0,96239,19.05,W,8089,490.0,150.0,visa,226.0,debit,330.0,87.0,hotmail.com,nan,3,1,0,1,4,2,43,,T,nan,F,nan,0.3481,0.0,0.0,2.0127,0.6356,1.0212,0.0,0.0,0.7699,0.0,11.4445,5.3589,1.1763
2987493,0,96243,66.41,W,17623,490.0,150.0,visa,219.0,debit,325.0,87.0,hotmail.com,outlook.com,2,1,1,3,4,1,76,10.0,nan,nan,nan,M1,0.5835,0.0,0.0,1.3835,1.0791,0.6687,0.0,0.0,1.1464,1.0,0.9998,8.6014,0.1587
2987494,0,96256,107.07,W,17873,490.0,150.0,visa,226.0,credit,299.0,87.0,yahoo.com,nan,2,1,0,2,2,1,148,,nan,nan,F,M1,0.3456,2.0,0.0,1.1066,1.2524,0.1804,0.0,0.0,1.0379,0.0,2.388,7.0197,1.827
2987495,0,96264,25.22,W,13043,194.0,150.0,mastercard,102.0,debit,,87.0,yahoo.com,nan,3,3,0,1,4,2,186,37.0,T,T,T,nan,0.3792,0.0,0.0,1.5131,0.7605,0.5073,0.0,,1.317,,42.6608,24.1078,4.6141
2987496,1,96282,23.56,H,2036,490.0,150.0,visa,102.0,debit,441.0,87.0,anonymous.com,anonymous.com,2,3,0,1,3,3,10,,T,T,T,M0,0.5628,0.0,0.0,0.1762,0.9484,0.1262,1.0,0.0,1.4873,0.0,5.2564,3.5634,0.7157
2987497,0,96284,54.61,W,7122,111.0,150.0,visa,226.0,debit,330.0,,anonymous.com,gmail.com,3,2,0,1,2,4,140,,T,T,nan,M0,0.6594,0.0,,1.4854,1.3069,0.8978,0.0,,1.2641,0.0,13.2298,15.2006,0.0667
2987498,0,96357,8.53,S,15578,360.0,150.0,mastercard,137.0,credit,299.0,87.0,gmail.com,aol.com,1,2,0,2,2,4,140,12.0,nan,nan,T,nan,0.9174,0.0,1.0,0.6199,1.1676,1.0881,0.0,0.0,1.4748,0.0,31.1174,1.6957,1.4709
2987499,1,96443,41.39,W,16689,555.0,150.0,visa,226.0,credit,,87.0,anonymous.com,gmail.com,1,2,0,2,5,3,210,,T,T,F,M0,1.0348,0.0,0.0,0.1732,2.3409,0.8264,0.0,0.0,1.0314,0.0,10.5482,15.9761,1.6157
2987500,0,96467,57.51,W,17150,,150.0,american express,226.0,debit,325.0,87.0,gmail.com,nan,4,1,1,4,4,1,145,16.0,T,nan,T,M2,0.4087,0.0,0.0,0.3644,1.5792,0.8385,1.0,0.0,1.6674,0.0,4.4424,13.9883,2.1461
2987501,0,96482,65.38,H,12692,225.0,150.0,visa,166.0,debit,441.0,87.0,gmail.com,nan,3,4,0,1,1,2,13,3.0,nan,T,nan,nan,0.7919,0.0,,1.7829,1.2834,0.474,0.0,0.0,1.1441,0.0,11.548,2.84,0.937
2987502,0,96489,4.77,C,13054,321.0,150.0,discover,226.0,debit,330.0,87.0,gmail.com,nan,1,1,1,2,2,1,35,11.0,nan,T,T,nan,0.6291,1.0,0.0,1.8557,1.0775,0.422,0.0,1.0,1.1056,0.0,2.4806,3.9262,0.4461
2987503,0,96523,15.47,W,2767,360.0,150.0,mastercard,,credit,,87.0,yahoo.com,gmail.com,3,3,1,1,4,1,55,12.0,T,T,nan,M0,0.2401,1.0,0.0,0.6102,1.0987,0.9122,1.0,,1.1768,0.0,22.0859,9.5985,0.0505
2987504,0,96546,13.76,W,5708,111.0,150.0,mastercard,226.0,nan,299.0,87.0,gmail.com,gmail.com,1,4,1,4,3,2,12,21.0,nan,nan,F,nan,0.4832,0.0,0.0,0.8345,1.408,1.2511,1.0,0.0,1.3344,0.0,3.0519,24.1477,1.1584
2987505,0,96550,36.59,S,9353,555.0,150.0,visa,226.0,debit,204.0,87.0,aol.com,nan,1,1,3,4,3,4,12,,T,F,nan,M1,0.719,0.0,0.0,-0.4771,1.5444,1.1119,0.0,0.0,1.2935,0.0,2.3778,3.5482,1.6428
2987506,0,96598,53.56,W,2256,321.0,150.0,mastercard,226.0,debit,441.0,87.0,yahoo.com,nan,2,1,2,1,6,2,155,27.0,T,T,F,M1,0.5184,0.0,0.0,1.0797,0.7362,0.5199,0.0,0.0,1.361,0.0,39.8595,0.7218,1.6418
2987507,0,96633,147.93,W,11143,111.0,150.0,visa,219.0,debit,299.0,87.0,nan,nan,1,3,0,4,2,1,18,29.0,T,T,F,nan,0.7121,0.0,1.0,1.4019,0.9069,1.0127,0.0,0.0,0.379,0.0,24.0875,2.5799,3.0853
2987508,0,96692,20.19,W,6351,,150.0,mastercard,137.0,debit,330.0,,gmail.com,nan,2,1,0,2,4,1,235,,T,nan,nan,M2,0.4754,0.0,1.0,0.1893,1.0398,1.2435,1.0,,1.1224,,10.7936,0.3706,0.3584
2987509,0,96718,20.13,C,15263,490.0,150.0,visa,137.0,debit,,87.0,anonymous.com,gmail.com,1,3,0,2,2,2,23,6.0,nan,F,T,M0,0.4227,0.0,0.0,1.2426,1.2866,1.5275,1.0,0.0,1.2956,0.0,20.9155,2.0689,2.9554
2987510,0,96737,104.55,H,1749,,150.0,visa,226.0,credit,204.0,87.0,outlook.com,nan,4,1,0,4,3,2,67,7.0,nan,T,T,M0,0.3882,0.0,0.0,0.0672,0.8618,0.3862,0.0,0.0,1.0337,,13.5543,0.7573,0.6623
2987511,0,96748,44.55,C,18092,111.0,150.0,mastercard,226.0,debit,325.0,87.0,gmail.com,gmail.com,1,2,1,1,3,1,23,9.0,T,T,T,nan,0.2138,0.0,0.0,0.5107,1.2812,1.2723,0.0,0.0,0.8383,0.0,6.4348,7.5256,2.8383
2987512,0,96802,117.64,W,7416,321.0,150.0,visa,,debit,330.0,87.0,gmail.com,nan,3,2,1,1,1,3,283,18.0,T,F,F,nan,0.8519,0.0,1.0,1.458,1.1142,1.7686,0.0,0.0,0.6369,0.0,14.227,0.1919,0.1503
2987513,0,96842,44.2,W,7950,321.0,150.0,mastercard,219.0,debit,204.0,87.0,yahoo.com,nan,2,2,0,2,5,1,78,0.0,T,nan,T,M1,0.2617,0.0,,0.5652,1.5893,0.4919,0.0,1.0,0.8331,0.0,7.6661,5.5138,0.3983
2987514,0,96843,10.41,W,13328,360.0,150.0,visa,226.0,debit,299.0,87.0,gmail.com,nan,4,4,1,3,5,3,82,7.0,nan,nan,F,nan,0.7785,0.0,0.0,1.6443,1.3597,0.8127,1.0,0.0,0.7683,0.0,10.9171,0.2924,0.2215
2987515,0,96844,8.73,H,2713,194.0,150.0,mastercard,219.0,debit,325.0,,gmail.com,nan,5,2,0,2,3,1,204,1.0,T,T,nan,M1,0.6648,0.0,0.0,0.9783,1.5222,0.5488,0.0,0.0,1.407,0.0,14.3371,1.5674,5.7181
2987516,0,96853,7.02,W,13777,490.0,150.0,american express,137.0,credit,330.0,87.0,nan,nan,5,2,0,4,5,1,16,,T,nan,F,nan,0.5268,1.0,0.0,0.8646,1.8237,0.0072,0.0,0.0,1.2023,0.0,22.7425,1.1793,5.2175
2987517,0,96886,64.2,W,9308,555.0,150.0,visa,226.0,debit,325.0,87.0,anonymous.com,nan,3,3,0,1,3,1,9,5.0,nan,T,F,M0,0.7074,0.0,0.0,1.2325,1.3168,0.3794,0.0,,1.405,0.0,3.6529,15.977,0.9844
2987518,1,96974,108.7,W,11673,194.0,150.0,visa,166.0,credit,,87.0,yahoo.com,nan,2,3,2,1,7,3,367,0.0,T,nan,T,nan,0.582,,0.0,1.3881,0.8002,0.1378,0.0,0.0,1.396,0.0,6.5108,7.1864,1.8075
2987519,1,96977,210.47,W,16378,360.0,185.0,visa,226.0,debit,325.0,87.0,gmail.com,gmail.com,2,2,2,1,5,1,250,1.0,nan,T,T,M1,0.4568,2.0,0.0,1.3137,1.3456,1.0335,0.0,0.0,1.4762,0.0,7.3459,21.3351,1.7635
2987520,0,96995,76.95,C,16329,555.0,150.0,visa,137.0,debit,330.0,87.0,gmail.com,nan,3,4,1,2,3,4,29,34.0,F,nan,nan,M1,0.4349,0.0,0.0,0.7588,0.8268,1.0406,0.0,1.0,1.6106,1.0,13.2713,2.696,2.1905
2987521,0,97005,105.94,W,14882,360.0,150.0,visa,219.0,debit,330.0,87.0,gmail.com,nan,6,3,0,1,1,2,89,28.0,T,T,T,M2,0.7299,0.0,0.0,1.6684,0.9502,0.5739,1.0,0.0,1.0878,0.0,5.4976,3.7937,2.3654
2987522,0,97075,18.54,R,17579,360.0,150.0,visa,226.0,credit,325.0,87.0,yahoo.com,nan,2,3,0,1,2,2,118,20.0,T,T,F,nan,0.1964,0.0,0.0,1.037,2.172,0.5308,0.0,,1.159,0.0,5.1097,17.9035,1.4997
2987523,0,97112,10.42,W,5714,111.0,150.0,visa,226.0,debit,441.0,87.0,yahoo.com,nan,3,2,0,2,1,1,261,4.0,T,F,nan,M0,0.077,0.0,0.0,1.3793,0.3394,0.5521,0.0,0.0,1.4943,,0.3736,7.3119,1.627
2987524,0,97148,77.48,C,11664,321.0,150.0,visa,226.0,debit,204.0,87.0,gmail.com,gmail.com,2,3,0,1,3,3,23,10.0,T,T,T,M0,0.6306,0.0,0.0,0.4316,1.8023,0.9626,2.0,0.0,1.2192,0.0,1.5876,0.4373,2.8726
2987525,0,97161,50.28,C,16753,321.0,150.0,visa,137.0,debit,325.0,87.0,outlook.com,nan,3,1,0,1,7,1,155,,T,T,T,nan,0.4709,0.0,1.0,0.6498,0.5495,0.3107,0.0,1.0,1.3703,0.0,37.0531,5.3605,0.6673
2987526,0,97171,36.87,W,13321,360.0,150.0,visa,226.0,debit,330.0,87.0,yahoo.com,gmail.com,2,1,1,1,2,1,19,30.0,T,T,T,M0,0.6269,0.0,0.0,1.0118,1.3216,2.0061,1.0,0.0,0.5766,0.0,3.7263,0.8952,0.6466
2987527,0,97178,48.78,R,15630,555.0,185.0,visa,226.0,debit,204.0,87.0,gmail.com,nan,2,2,0,3,3,3,81,17.0,nan,nan,nan,M1,0.2905,0.0,1.0,0.7369,1.7438,0.3913,0.0,0.0,1.5258,0.0,10.3502,8.7417,1.8673
2987528,0,97179,45.75,W,18658,,150.0,visa,137.0,debit,441.0,87.0,anonymous.com,nan,3,3,1,2,3,1,22,,T,T,nan,M0,0.3908,1.0,,1.5025,-0.0557,0.3994,0.0,0.0,1.5867,0.0,13.7111,1.7184,0.8013
2987529,0,97219,119.56,C,4709,,150.0,visa,226.0,debit,299.0,87.0,gmail.com,nan,3,3,1,1,3,2,35,,F,nan,nan,M1,0.7076,0.0,0.0,1.3037,0.7876,0.8758,2.0,0.0,1.5402,,27.0498,0.6656,5.2475
2987530,0,97252,120.9,C,1338,,150.0,visa,226.0,debit,299.0,87.0,anonymous.com,nan,1,2,0,2,3,2,75,19.0,nan,T,nan,nan,0.4634,0.0,1.0,0.7119,0.8055,1.6016,0.0,0.0,0.7143,0.0,5.7259,22.2668,0.5623
2987531,0,97416,57.07,H,7761,360.0,150.0,mastercard,226.0,debit,204.0,87.0,anonymous.com,yahoo.com,1,1,1,1,3,2,38,9.0,T,T,T,nan,0.3462,0.0,,0.1578,0.8273,0.5619,0.0,0.0,1.2675,0.0,38.2819,1.0295,0.6615
2987532,0,97530,77.15,W,5275,111.0,150.0,visa,226.0,credit,299.0,87.0,nan,nan,1,1,1,1,3,2,586,,T,T,nan,nan,-0.0544,0.0,0.0,0.636,1.1115,0.5872,0.0,,1.2749,0.0,5.7184,3.7044,0.2285
2987533,0,97546,55.37,W,12491,321.0,150.0,mastercard,137.0,debit,325.0,87.0,gmail.com,gmail.com,2,1,3,1,2,3,103,,T,T,F,M0,0.7672,0.0,0.0,0.1811,0.4589,0.4659,0.0,,0.6753,0.0,0.7724,3.2809,2.2661
2987534,0,97575,20.88,W,19040,194.0,150.0,mastercard,226.0,debit,299.0,87.0,gmail.com,nan,2,3,3,3,2,3,181,,T,T,T,nan,0.5503,0.0,,0.2233,1.3793,1.2389,0.0,0.0,1.397,0.0,3.6811,1.6584,0.1995
